customer_id,ride_frequency,last_ride_date,payment_method,ride_type,customer_rating,churned
ac5c7e17-0cdd-4f45-b3f1-da5561f4b14c,11,2025-01-01,Credit Card,Scooter,1.57,False
74b0cfe8-83fe-4c74-8ebe-54d17f7b7246,32,2025-01-01,Mobile Wallet,Package Delivery,1.06,True
c0e85bdd-8b74-4c62-bd99-b46a9674c5e5,37,2025-01-02,Credit Card,Package Delivery,3.27,True
ae05699a-1abe-4793-ba82-b7c89d91e85c,15,2025-01-02,Debit Card,Food Delivery,4.73,True
ac22b4b4-810c-46ce-a9d1-a746a6d9a129,4,2025-01-02,PayPal,Package Delivery,3.66,True
297bdab0-2702-4116-b95e-f11080a91c48,39,2025-01-01,Cash,Package Delivery,4.29,True
1bbc4e60-0aa2-4052-829e-8034cef242e7,30,2025-01-02,Credit Card,Food Delivery,1.05,True
ba9b071e-8bba-46dc-a122-0cdd807d5024,10,2025-01-01,Debit Card,Scooter,3.17,False
b0428339-0a2e-44fb-a438-92b59f2cedf1,23,2025-01-02,Mobile Wallet,Package Delivery,2.84,True
95a62483-4c7c-406c-9e55-c05047bee562,24,2025-01-01,Credit Card,Package Delivery,3.0,False
84a19c94-4d8b-4ea2-b6a4-4122403afd72,36,2025-01-01,Credit Card,Package Delivery,1.29,True
a8e2aac5-6497-49b0-af4f-7e1881e58651,5,2025-01-01,Cash,Taxi,3.74,False
dad06119-81eb-4f62-a274-904917f20839,37,2025-01-02,Debit Card,Food Delivery,3.01,False
e4ab5f3f-c0bb-4309-8fdb-b703b46aed3f,43,2025-01-01,PayPal,Taxi,4.06,False
4e802d7a-f1b7-47c3-a849-bde60b353ad6,19,2025-01-02,Mobile Wallet,Food Delivery,2.94,True
3f1fc6e4-2a28-40a0-b77a-880a41d553c7,37,2025-01-01,Debit Card,Scooter,1.6,True
5dc9f29d-4023-4504-9047-471ed0c02586,8,2025-01-01,Mobile Wallet,Scooter,3.59,True
c3ebe8b0-ef37-4a01-8368-ca603db280c6,7,2025-01-01,Credit Card,Package Delivery,1.69,True
a6c0ca24-1e16-4497-9e4a-7bf040e4da8e,40,2025-01-01,Cash,Food Delivery,4.49,True
80234a43-d163-4f80-a157-53af7b0cd326,13,2025-01-02,Cash,Scooter,3.45,True
a5cec7bf-a0f2-4473-9033-980beaf913cd,37,2025-01-02,PayPal,Food Delivery,1.63,False
a7ab28f6-2ab7-4115-ae21-0114f1529f08,27,2025-01-01,Cash,Scooter,4.85,True
02cc8318-a6a6-4eea-9a39-867cb0b6dc44,18,2025-01-02,Credit Card,Taxi,3.07,True
4ac10802-7704-4726-a3f4-e297ca52d484,24,2025-01-01,PayPal,Scooter,1.29,True
a217fb75-cf25-4bbd-a9bb-0fc2fdd94721,41,2025-01-02,Debit Card,Taxi,3.51,False
939074b9-c1a5-41c7-9946-901156b1344e,2,2025-01-02,Cash,Scooter,2.01,False
32a1bd5d-45e8-4bb1-a400-46ce3d04cc5e,16,2025-01-01,PayPal,Package Delivery,4.21,False
ee2313dd-153b-4b32-8c94-fb0976f14620,14,2025-01-01,Credit Card,Taxi,4.27,False
e15991bd-a5a4-4445-9039-1b577d27360c,17,2025-01-01,Mobile Wallet,Scooter,4.92,True
32d6873a-4d8c-493a-ad79-bb2c015e3b4f,6,2025-01-02,Mobile Wallet,Package Delivery,3.01,True
33eee848-803a-4882-9e6f-97b6dd6940c9,35,2025-01-02,Credit Card,Taxi,2.82,False
de27d936-7096-458b-b32a-df1ad69dff2e,17,2025-01-02,Credit Card,Package Delivery,4.01,False
8ee3d05f-31f1-477a-9dcd-df5ff29b307f,45,2025-01-01,Mobile Wallet,Food Delivery,1.53,True
4359d439-0080-4676-9c34-6cc804592c6b,38,2025-01-02,PayPal,Food Delivery,3.19,False
694fb329-7bc8-485f-96b5-be45be8ce69c,40,2025-01-01,Mobile Wallet,Taxi,3.18,False
9b2d60a0-98a5-419e-aeb3-26568ad10202,6,2025-01-02,Credit Card,Scooter,1.36,False
2227cb09-722b-4b73-8f07-89db93497ee0,48,2025-01-02,Cash,Taxi,2.67,False
2b855cb7-6975-4504-b725-c156733f1d11,38,2025-01-02,Debit Card,Package Delivery,4.41,True
c90f734d-904e-4656-b548-8726c5a102d9,49,2025-01-02,Cash,Scooter,4.42,False
e1da337b-c085-4eed-b254-025f8b68265e,21,2025-01-02,Cash,Food Delivery,1.4,True
d0d071ae-378b-4837-bbb7-b87c783957ff,35,2025-01-02,Credit Card,Scooter,1.36,False
4119a268-e487-4978-8bc7-72d269b12023,23,2025-01-01,Mobile Wallet,Food Delivery,2.05,False
2e696c41-a0a2-427d-ae54-8ae5bfbaf22a,12,2025-01-01,PayPal,Scooter,4.5,True
7b50df21-de12-4149-8351-3a5283579f8c,29,2025-01-01,Cash,Scooter,1.52,True
744b9539-9a56-46bc-ba3d-cbc952c681a4,27,2025-01-01,Mobile Wallet,Scooter,3.88,False
93500ba6-7c4b-4fa0-9aff-94f0927e5612,6,2025-01-02,PayPal,Package Delivery,1.4,False
079ac9ef-27f9-4319-abc3-b1b8838de3e3,21,2025-01-02,Cash,Package Delivery,3.49,False
b03f16b7-a606-4bbb-9264-f62dfc309a55,7,2025-01-01,PayPal,Taxi,2.42,True
eb3cc148-e907-417c-8f8f-15e1defc7461,43,2025-01-01,Mobile Wallet,Taxi,4.16,False
ca1999fe-ac36-4b1d-a218-df8b68226995,41,2025-01-01,Debit Card,Food Delivery,1.93,False
a24daae5-6b88-47dd-8eda-f19abcc09d1a,16,2025-01-01,Mobile Wallet,Package Delivery,3.56,True
f402af1f-dbc1-4ca9-a80f-5aed36bec0b8,5,2025-01-02,Credit Card,Food Delivery,1.94,False
7103a2bf-d1f1-4815-b9ed-78941eb8e21a,15,2025-01-02,PayPal,Taxi,3.85,False
8ef6ea3b-0535-40b2-99af-afecb9bce355,21,2025-01-01,Debit Card,Food Delivery,4.49,False
54974bf5-01fd-472d-ae56-adfa58c89347,4,2025-01-01,PayPal,Taxi,1.51,True
cf1bf6e7-e79c-4744-ba65-5349b2d4f1b4,5,2025-01-02,PayPal,Package Delivery,4.47,False
932dd37d-1a2e-49a6-bd8a-6bf3017c2360,7,2025-01-02,Cash,Scooter,3.37,False
c52d11c4-d074-49e0-b8ec-65308b38c215,35,2025-01-01,Credit Card,Package Delivery,1.51,False
bb0828b4-ec1e-456f-9546-621787269c27,36,2025-01-01,PayPal,Food Delivery,2.71,False
0828cdcc-7bcb-477f-8eb9-15c95cc9cf76,15,2025-01-02,Mobile Wallet,Food Delivery,1.64,True
d4aa8080-1c2a-47f0-9c73-565fd26b33a5,28,2025-01-02,Mobile Wallet,Package Delivery,3.8,False
19ad3e1f-e29e-4b83-a7dd-e5e68fd6c587,2,2025-01-02,Cash,Package Delivery,4.04,False
10c111e1-6049-4cf7-acea-ace9a9ce55d7,5,2025-01-01,Credit Card,Taxi,1.42,False
bcafacb5-71da-4419-b913-dc105a40d95a,7,2025-01-01,Credit Card,Food Delivery,3.02,False
a1c25d69-e806-47c0-9ce1-dd0e7dd4ec7d,22,2025-01-01,Mobile Wallet,Food Delivery,4.26,True
3a6012ee-2896-4c9f-a1b8-c9aaca69f5d2,49,2025-01-02,Debit Card,Package Delivery,4.74,False
3626eae6-5fd9-4399-bd12-693aa93dc583,31,2025-01-02,Cash,Scooter,3.05,False
bd12c77e-ac07-49d3-b6d5-24e94b6b59cc,32,2025-01-02,Cash,Food Delivery,4.8,True
bf2a9615-206a-4b8e-bd5d-8ab3932d81bd,8,2025-01-01,Mobile Wallet,Scooter,3.14,False
14bb9f78-8f49-4ada-939a-6fced4668712,41,2025-01-01,Mobile Wallet,Package Delivery,2.58,True
64e13528-2c9e-4fac-b3d3-54b374560f84,42,2025-01-01,Debit Card,Package Delivery,4.39,False
bccf9774-6271-4242-a6dd-ce13377fd96f,11,2025-01-02,Debit Card,Taxi,2.97,True
40aca2ea-9200-4219-8675-70d9eec9b21b,1,2025-01-02,Credit Card,Food Delivery,2.89,True
80de2797-a183-4e63-a9cf-f80f1e942090,47,2025-01-01,Cash,Scooter,2.96,False
40ff7a13-d750-4d52-9d25-7fc5fb0aa067,40,2025-01-02,Cash,Taxi,4.39,True
1c579e9f-dfc1-4198-8e74-8e40a1459a30,19,2025-01-01,Mobile Wallet,Food Delivery,4.33,True
3401f028-dd0d-4ccd-bf56-6ce125088be0,44,2025-01-01,Credit Card,Taxi,2.61,False
aac618c8-e584-4039-a1c7-fc98b6a929c4,38,2025-01-02,Cash,Package Delivery,2.33,False
9b443c01-5528-4434-ad91-a6a777aaa195,42,2025-01-02,Credit Card,Food Delivery,2.97,False
76d9b198-f098-4bd0-9d9d-3fff533d50d3,37,2025-01-01,Credit Card,Taxi,3.29,False
8e103c46-2169-4d53-b438-1694d5d0e26f,7,2025-01-01,Mobile Wallet,Taxi,1.95,False
c6c59a96-6d7e-410f-a46d-f4fee339b181,39,2025-01-02,Credit Card,Scooter,4.18,False
422f502e-1a67-4057-9300-bb7cd0403650,25,2025-01-01,Debit Card,Taxi,2.95,False
1fba6086-0b12-4cfc-8875-39b121be6f18,22,2025-01-02,Debit Card,Food Delivery,2.34,False
11bd5748-b084-442d-a269-37d2a88d2e38,27,2025-01-02,PayPal,Food Delivery,1.43,False
0f30e368-e528-4b74-a820-de0eea183405,41,2025-01-01,Mobile Wallet,Scooter,1.96,True
2d5b7364-d252-4738-a316-cce6c3ad3535,47,2025-01-01,PayPal,Food Delivery,4.8,True
5e166255-13e5-4743-a580-f8e06c941bcb,38,2025-01-02,Debit Card,Package Delivery,2.22,True
a9cf0a6d-317e-4f4f-b742-bc20b2d450b8,48,2025-01-02,PayPal,Food Delivery,1.68,True
3772846d-4b83-4624-b686-0896c14c735f,39,2025-01-01,Mobile Wallet,Food Delivery,2.84,True
aa526d00-0435-48dc-b6e1-95bb9ff108a7,15,2025-01-02,Mobile Wallet,Taxi,2.23,True
3a7c05f8-1476-46f5-bfaf-274d3c8507b4,2,2025-01-02,Credit Card,Taxi,1.14,True
91c8adf9-e46c-4bfe-9024-acef5c69e20b,8,2025-01-01,Cash,Food Delivery,2.29,False
734d55b8-bb53-448a-937d-b2a88c1a8791,44,2025-01-01,Credit Card,Scooter,3.18,True
5c2d2913-b6d9-4e5c-bad8-ede096fb9220,43,2025-01-01,Mobile Wallet,Taxi,3.21,True
5cf65846-77a9-4bd8-ae2e-2249380dc1d3,6,2025-01-01,Debit Card,Scooter,2.43,True
48382812-bf89-483c-be7e-a938aec5b1c6,20,2025-01-02,Debit Card,Food Delivery,2.79,True
09440ac6-121f-408a-815c-747712bac74b,27,2025-01-02,Credit Card,Food Delivery,4.86,True
f2f0bc42-017a-4102-b9e9-e251d15dac18,45,2025-01-01,Mobile Wallet,Package Delivery,2.51,False
26d4ac3f-b7d8-40e8-af2f-8421c66ec96c,23,2025-01-02,Debit Card,Taxi,2.03,True
dcebf88e-702a-4abe-8433-cbb346015681,48,2025-01-02,Mobile Wallet,Food Delivery,1.97,True
0830dad7-307a-4946-b0ab-c3ac953df7ab,40,2025-01-02,Debit Card,Package Delivery,2.83,False
0aaf781a-3d96-4a4a-b8c5-b8c2e427a851,17,2025-01-01,Mobile Wallet,Taxi,4.04,True
4e5a38d5-1256-45e3-9a88-8eca8aadabb1,13,2025-01-02,PayPal,Food Delivery,1.82,False
aad3f5b0-e8a9-43de-9eee-e2f820b1a886,4,2025-01-02,Mobile Wallet,Food Delivery,3.84,False
535b99ed-f455-4337-831a-e93fda60a926,20,2025-01-01,Mobile Wallet,Taxi,1.08,False
bffdf232-c3c6-428a-a922-050db175872b,42,2025-01-02,Credit Card,Taxi,2.68,True
87afbb5b-c838-4d0e-8f07-d127d86d2965,25,2025-01-02,PayPal,Taxi,4.1,True
081a8cba-7601-4a3a-b840-2954c436ed68,22,2025-01-02,Cash,Food Delivery,2.35,False
00f1aaf5-4754-40ae-9d3e-64d07c995791,48,2025-01-01,Credit Card,Food Delivery,3.25,True
c0e86d16-fcc8-40e8-bc21-76ee839e6e03,17,2025-01-02,Cash,Package Delivery,1.82,True
99cf139a-6477-4cd7-8032-4eb1d37fd436,40,2025-01-01,Debit Card,Scooter,3.97,False
f1b23c11-180b-4da3-94a0-0fbd16ea02d7,11,2025-01-02,Cash,Taxi,1.21,False
d64774b8-7d83-41d2-b917-bdf31254b761,25,2025-01-01,Mobile Wallet,Food Delivery,4.41,True
c39ed3c7-d8b4-4bf0-ba55-f648105078e2,5,2025-01-02,Cash,Food Delivery,1.79,False
3bd5f09e-2c66-4a42-b989-bb5fefb7132b,21,2025-01-02,Credit Card,Taxi,4.5,False
56fb037b-50e5-480c-bf54-22c5255b02fb,26,2025-01-02,Credit Card,Scooter,2.41,True
e4b08cf8-6818-44e7-ad1d-9c24f0ccfbbc,16,2025-01-01,Cash,Taxi,3.89,True
d07ff02a-a6c4-4921-9636-095cda328b80,40,2025-01-01,Credit Card,Scooter,2.28,False
20934130-ed5c-40db-8b44-992f6b2fc922,21,2025-01-01,Credit Card,Food Delivery,4.62,True
e7a09753-695d-47b6-9305-5446f1c5f170,48,2025-01-01,Cash,Scooter,1.51,True
1156a2c7-c8c3-465b-9632-6a03abc70c77,32,2025-01-02,PayPal,Package Delivery,1.71,True
e5e0691c-75ca-4435-a860-b4895693e85c,4,2025-01-01,PayPal,Food Delivery,2.97,True
17a3b26e-b64a-4fc5-a2d7-7de3b8a4a1aa,38,2025-01-02,Debit Card,Package Delivery,1.33,True
08a7b51a-50cf-4fbe-825c-ebce714ecff2,8,2025-01-01,Credit Card,Taxi,1.78,True
18c30bf5-4eaa-4e30-8ee3-3d8fca4ebf36,9,2025-01-02,Cash,Taxi,4.78,False
cf5f4ff8-cdfc-4bea-9880-27f3766fddc7,45,2025-01-02,Credit Card,Taxi,4.91,False
1d46b06b-dad7-488b-ad76-0d03501c18fc,17,2025-01-02,Mobile Wallet,Scooter,2.51,False
04c2d092-c88b-4fad-98de-5841466a8604,41,2025-01-01,Credit Card,Food Delivery,4.69,False
7ef6d101-8fc2-4f0c-8234-3eea021e3c5f,13,2025-01-02,Credit Card,Taxi,3.18,False
4648e89b-58e1-4a70-98b4-b14abf24bdc9,9,2025-01-01,PayPal,Taxi,2.08,True
0f60a2d3-428d-451a-bb21-dd56471faf13,6,2025-01-01,Cash,Food Delivery,3.81,True
009f087c-d0c3-46b1-ad64-872a3b0e92fe,27,2025-01-02,Credit Card,Taxi,3.64,False
b85a8dba-aa30-4ebe-8d90-506d358c12c0,42,2025-01-02,PayPal,Package Delivery,4.96,True
5e86063d-547b-446d-bfa8-eca8a057e716,37,2025-01-02,Debit Card,Food Delivery,2.06,False
1b0e6bf0-641b-4818-ba28-4cc9a0e743ec,39,2025-01-02,PayPal,Food Delivery,3.69,True
cd3f3935-a70a-4434-b84a-b8b09300d680,43,2025-01-02,PayPal,Food Delivery,1.21,False
b606badc-fedf-4d25-927f-5bf4f6cbe18f,24,2025-01-02,PayPal,Package Delivery,1.45,True
b04202eb-6dc3-4b69-a89d-777fbfc19f14,9,2025-01-01,Credit Card,Food Delivery,1.02,False
42acf593-b51a-45ab-ba31-138e2b053cf5,42,2025-01-02,Credit Card,Package Delivery,5.0,True
5227e3b4-5393-4785-8082-cd6e35181fc7,11,2025-01-01,Debit Card,Food Delivery,4.21,False
5ecddce4-6a44-48af-aea5-55e09a006d41,35,2025-01-02,Mobile Wallet,Scooter,4.15,True
40556765-bdd9-4c01-a000-42c690ec1c3f,29,2025-01-02,Mobile Wallet,Taxi,3.04,True
f624ba17-6e62-4664-b0af-f20b07ee9f57,8,2025-01-02,Mobile Wallet,Scooter,2.2,False
23b591a6-a706-4148-b1a0-deff56b48ff1,17,2025-01-01,Debit Card,Taxi,1.61,False
1ef18df6-d004-4f3d-b675-af3007ece095,7,2025-01-01,Mobile Wallet,Package Delivery,2.14,False
494780db-7a10-4454-898a-7b8016e81132,12,2025-01-02,Mobile Wallet,Scooter,2.5,False
6be5686f-173a-49b4-bd80-dd69421edd7a,48,2025-01-02,PayPal,Food Delivery,4.03,False
70da1288-b722-4f27-8687-0d80480c1eb8,15,2025-01-01,Credit Card,Taxi,3.16,False
87c7a703-3a06-4676-adba-020e0d49427b,29,2025-01-02,Credit Card,Taxi,1.31,False
25b7dd67-000a-4e0f-b73e-e51649ed4418,45,2025-01-01,PayPal,Scooter,1.07,False
bbf76d96-9e3e-4947-9180-aca9011337a6,24,2025-01-01,PayPal,Package Delivery,1.41,True
6fd0b3eb-b577-4c03-b15d-7409af67480f,37,2025-01-01,PayPal,Scooter,2.64,True
555ad2c7-fd83-4ab4-9dc0-4043ee90a6fc,14,2025-01-01,Credit Card,Package Delivery,4.73,True
777631cb-a5fb-47c7-b667-f88d438305e9,11,2025-01-01,Mobile Wallet,Package Delivery,3.55,True
743d0869-5eb7-4a9b-86d2-2b7a403cbd76,35,2025-01-01,PayPal,Taxi,4.21,False
3f854f65-2f7d-419c-adf0-14db3f508e63,17,2025-01-01,Debit Card,Scooter,2.87,True
e0a453b8-d62d-4714-a207-58b0ffb9a36e,27,2025-01-02,PayPal,Scooter,2.45,True
a446c69c-9937-42a5-b6af-ba6cf0d38a7d,44,2025-01-01,Cash,Package Delivery,1.43,False
99866ef4-3576-4768-8a5c-5a26bbb159e2,3,2025-01-02,PayPal,Scooter,4.5,True
1938f51c-eedc-422a-98c9-e542b7063fb0,2,2025-01-01,Credit Card,Food Delivery,4.13,False
dcd5e4e6-a5a7-479a-b6e7-3da6be3d29e6,4,2025-01-02,PayPal,Food Delivery,1.67,True
fd0700ea-a361-452d-865f-f7015799a896,18,2025-01-01,Cash,Scooter,3.05,True
fe1a9c2c-9c0e-4212-92cf-f0516f1e2388,20,2025-01-01,Debit Card,Scooter,2.95,False
af708cbf-5bab-46c7-9ebb-579657ca2340,21,2025-01-01,Mobile Wallet,Package Delivery,3.5,False
50a4a269-02ae-432b-b553-6f9712ec5c14,14,2025-01-01,PayPal,Food Delivery,4.78,True
e7db794f-3cbe-4638-823b-c715d789bdb1,8,2025-01-01,Cash,Food Delivery,3.32,True
b1259b02-678b-4cb9-972e-571ba1e14ef2,2,2025-01-01,Cash,Taxi,3.16,True
487e5c20-bf01-4df6-8c1c-15416788cb7c,26,2025-01-02,Debit Card,Package Delivery,1.2,False
9a982d9f-a5fd-4a01-a838-f4b5435f3031,19,2025-01-02,Credit Card,Taxi,1.25,False
05deb0d8-e571-4398-baa3-1c4da3261585,42,2025-01-01,PayPal,Food Delivery,1.75,False
25aa44f7-e8f3-454d-ad4d-a6526b7ddde8,28,2025-01-01,Cash,Package Delivery,1.13,False
4d5037ac-deff-47aa-adf6-89a0bf6b72a0,29,2025-01-02,Debit Card,Scooter,3.97,False
44e9be2e-7bf4-449d-b168-04c0de39a60a,5,2025-01-02,Mobile Wallet,Package Delivery,3.89,False
f1386bb9-c9d5-436b-92ef-175383ea9928,43,2025-01-01,Cash,Scooter,1.54,True
579afb3f-44ac-40fb-9874-8a28a9ec1a9e,28,2025-01-01,Debit Card,Scooter,4.34,False
44560df3-1f68-4de1-9349-2df066a64594,41,2025-01-02,Credit Card,Package Delivery,1.62,False
9dab94d1-55f0-4e49-97a0-09d5da22e641,48,2025-01-01,Credit Card,Scooter,2.2,True
47914e5d-0ae7-4877-82d7-eaf6d1e55a46,26,2025-01-02,Cash,Taxi,2.0,True
bb90fdc5-bd69-4bae-baa4-be1458e8ed1e,5,2025-01-01,Cash,Food Delivery,2.49,False
56f1fb25-97bb-42d9-b378-22fa9f2c4402,15,2025-01-02,PayPal,Scooter,2.02,False
d83e6aac-e2f5-47a9-bef3-902fc9c84f42,46,2025-01-02,Debit Card,Taxi,2.96,False
c7afec30-779e-4598-a83c-8a30de8867f2,9,2025-01-01,Cash,Scooter,2.63,False
0e14ea9c-7fd9-42b3-b179-b3bc71669dd5,32,2025-01-01,PayPal,Food Delivery,4.95,True
bd4be140-09a0-4967-8fa1-af090f7cce6d,26,2025-01-02,PayPal,Taxi,1.22,True
6c490d8a-b862-4bbd-a95b-2eb5ce916422,37,2025-01-01,Cash,Food Delivery,1.57,True
ade78934-4242-45fc-9964-6fe3b1bafb5f,15,2025-01-01,Credit Card,Food Delivery,1.21,False
1863ffa9-de1b-4159-9351-85cbf7325a0a,41,2025-01-01,Debit Card,Taxi,3.5,True
f5a29fe2-0657-45e4-b906-47fb3ef40935,4,2025-01-02,Debit Card,Taxi,1.22,False
59a50095-06fd-471a-88f6-ce175fd2226c,36,2025-01-01,Credit Card,Taxi,4.35,True
a9425888-3b13-4555-b252-1ff9b3d0ca09,20,2025-01-02,Cash,Package Delivery,3.05,False
6c15d149-f1c7-4351-a16c-3733d4073c3e,27,2025-01-01,Debit Card,Taxi,3.11,False
e8f5e85b-d50a-4cf8-b2ba-f20c8cda65b1,21,2025-01-01,Cash,Taxi,3.25,True
aa372328-45a0-45b9-9611-5ed778108660,22,2025-01-02,Cash,Taxi,1.68,True
78448db7-e458-4f4c-b379-662e31f4232c,7,2025-01-01,PayPal,Taxi,1.79,False
c6b82a6b-48a3-4d5c-8aa2-5cd78652be60,47,2025-01-02,Credit Card,Scooter,2.28,True
87939f82-dda8-441f-884a-5555b66eff91,31,2025-01-01,Cash,Package Delivery,3.37,False
ac5e7f34-f9ca-49d8-8bc3-a8b480a15db7,17,2025-01-02,Mobile Wallet,Food Delivery,1.84,False
9a666038-c612-48b7-b182-0e343a3c8937,7,2025-01-02,Credit Card,Taxi,1.47,True
1f38b6a8-bf7f-405c-8179-f90f724c17df,19,2025-01-01,Debit Card,Scooter,4.88,True
39a5797a-e664-479b-b9d9-9bde1ac06bb3,28,2025-01-02,PayPal,Scooter,1.09,False
b1126caa-1b5b-44a4-95df-8927242e137b,10,2025-01-01,Debit Card,Scooter,4.21,False
7153fb79-0f9e-4de9-829b-9729bf3e28c6,27,2025-01-01,Debit Card,Food Delivery,4.15,False
510d8dd1-c8ee-41ed-b1e7-ab34dbbd3b57,13,2025-01-01,Credit Card,Taxi,2.19,False
51a8645f-88b7-49f1-8a2e-a62f518f65eb,2,2025-01-01,Debit Card,Package Delivery,1.54,False
b4dee8c2-4967-4012-a8b5-04cafe35d423,22,2025-01-01,Cash,Package Delivery,1.58,False
62554dbd-3713-42c4-a1bd-5bc7d3f1a8c3,20,2025-01-02,Debit Card,Scooter,3.79,True
5addebc6-e0d4-45b9-854b-ab7a174789b6,43,2025-01-01,PayPal,Food Delivery,3.57,True
be50b316-eb2e-4e56-9a43-03654390e7d3,5,2025-01-02,PayPal,Food Delivery,4.13,True
bcc18d92-66ff-41aa-9d90-630579d61661,6,2025-01-02,Mobile Wallet,Food Delivery,4.75,False
c65cff17-77b7-4114-a096-4791be123a40,35,2025-01-02,PayPal,Package Delivery,3.77,False
fad7ef93-1ec4-443e-aef0-07ddede4c1cc,1,2025-01-01,Debit Card,Scooter,1.62,True
ff98dafc-2e71-4de8-be1b-7c6658a31aee,35,2025-01-02,PayPal,Taxi,1.97,True
c9f1898b-c77a-40dd-b670-6c61c253a73f,3,2025-01-02,Credit Card,Package Delivery,4.37,True
17844e8a-376d-48f1-870f-e921f7eafaa1,36,2025-01-01,PayPal,Scooter,1.84,False
e159a107-8b11-4b2a-9069-5d74e73dd1b2,7,2025-01-02,Cash,Scooter,1.29,False
cb869a60-3694-422c-8018-fb8744adb9fb,29,2025-01-01,Credit Card,Taxi,3.81,False
aae6af4b-2b7e-4dfe-b432-1403939ed896,15,2025-01-01,Mobile Wallet,Taxi,2.61,True
fc6c4047-c60e-49b1-a515-01cdfac1cccf,11,2025-01-01,Cash,Taxi,4.68,True
c153e4d6-2d12-45e9-a7f8-f4b54e631924,18,2025-01-01,Debit Card,Food Delivery,3.6,True
a7597989-c37f-4db9-bc08-d1faf1c03009,44,2025-01-02,Debit Card,Taxi,1.36,False
2579d717-290f-4e9b-bdbb-d5d71ef9932d,4,2025-01-01,Debit Card,Scooter,4.79,True
53eb7ca2-c3c9-498c-be13-bff3fa0f72ff,24,2025-01-02,Cash,Taxi,2.03,True
0b12eb75-9f33-4aa1-93ce-5d4440561e20,11,2025-01-02,Cash,Scooter,2.35,False
d34b9f89-a6e0-4295-950b-bcd3a099f104,6,2025-01-02,Cash,Package Delivery,2.61,False
0647f936-b35b-4f0b-9897-2897e5dc9fec,18,2025-01-01,Credit Card,Food Delivery,1.2,True
2d1df053-33e6-45c8-a352-712fc885a430,15,2025-01-01,Credit Card,Package Delivery,2.99,False
b81b65a5-f1dd-4572-beb9-28cc90ccac04,3,2025-01-02,Debit Card,Package Delivery,1.49,True
a7a3df01-10fc-4082-b6ff-05c25df9ae94,17,2025-01-01,PayPal,Scooter,2.6,False
4aa81075-288f-450b-be59-b10b293381e6,33,2025-01-01,Debit Card,Package Delivery,2.4,False
c670693e-6d05-4843-b3a8-06009ad1ab68,34,2025-01-02,Mobile Wallet,Scooter,4.09,False
51af9816-e256-466e-838a-af8198da2e70,30,2025-01-02,Credit Card,Taxi,4.21,False
f0b3fba6-0f37-4ec9-8769-fc4db6d53053,19,2025-01-02,Cash,Taxi,1.61,False
a5089a74-43a1-4972-b033-73d225a53736,9,2025-01-01,Credit Card,Scooter,2.47,False
686ed32a-e2a0-4732-9809-50084abd4dfa,40,2025-01-02,Cash,Taxi,2.49,True
d76cc1b2-e49e-4909-a871-83e09f2f45c4,44,2025-01-02,Mobile Wallet,Food Delivery,1.61,True
c4c3e79e-87ea-4dba-88d5-ec05d2cecd43,31,2025-01-01,Mobile Wallet,Package Delivery,4.19,True
077fb886-b177-4bde-a5b2-9f7375559cc3,27,2025-01-02,Credit Card,Food Delivery,3.83,False
c305fba3-3890-4b95-ad3f-febc81649d14,47,2025-01-02,Cash,Package Delivery,1.76,False
1febf5f2-3dea-4915-802e-162119a2afc8,25,2025-01-01,Mobile Wallet,Taxi,2.47,True
d7852a9b-0f1c-4fc4-8037-7d0790476457,7,2025-01-01,Debit Card,Food Delivery,1.42,True
e9a54fc9-4a4d-409a-b459-4a8623c8d790,48,2025-01-02,Debit Card,Taxi,3.51,True
a716124a-b332-4acd-b2f2-a1cfffa7bc92,7,2025-01-02,Cash,Package Delivery,1.49,False
dfcc9a3a-9dd7-4e99-a1e4-f848133b90fd,20,2025-01-02,Credit Card,Scooter,4.94,True
06dcb2f0-eade-43c0-87b7-7ff30c6caefc,44,2025-01-01,Mobile Wallet,Scooter,4.12,True
dce33484-cb9d-48f5-9d88-e5385b07cd69,49,2025-01-01,Credit Card,Food Delivery,2.56,True
812292f6-3a21-4ebe-966e-6edff66be838,43,2025-01-01,Debit Card,Taxi,3.31,True
141792f2-76b8-464c-8980-48051f7e8161,36,2025-01-02,Mobile Wallet,Taxi,4.65,False
16121488-02bb-4ee7-a87f-d8449d256dd2,19,2025-01-01,Credit Card,Food Delivery,3.22,True
1cb82105-c286-4bfb-8c54-c200667121c5,2,2025-01-01,PayPal,Scooter,1.7,True
c5f48dc4-f5b0-4a8c-adac-5ecf519f8e56,34,2025-01-01,Cash,Package Delivery,2.51,False
31d0b632-c166-4dcb-9fc0-d6339e9c1936,17,2025-01-02,Cash,Food Delivery,4.37,False
17aaef52-d234-420f-8a9d-86f5a2cbe917,24,2025-01-01,PayPal,Package Delivery,3.58,False
8feb76cb-455e-4eba-aaa1-d7d29b6bbec4,9,2025-01-02,Debit Card,Scooter,3.6,False
89dcc474-dc7b-4ec2-ba6d-a9d647caa82a,1,2025-01-01,Mobile Wallet,Taxi,4.47,False
dfdb2a33-e55c-4db3-ad99-f15af1cf8952,42,2025-01-02,Cash,Scooter,4.58,True
61c8704a-785d-40e2-ad48-47c23520f9cf,28,2025-01-02,PayPal,Food Delivery,4.68,True
fa91b878-8f74-492a-b96a-63bd8a47217a,15,2025-01-01,PayPal,Taxi,1.38,True
